Time,Price,Mode,Side,Decision,Reason,Ind_ADX_1H,Ind_Stoch_1H,Ind_Trend_4H,Ind_EMA5m_Diff
2025-11-05 01:37:00,182.39,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6273
2025-11-05 01:38:00,182.39,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6273
2025-11-05 01:39:00,180.95,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6273
2025-11-05 01:40:00,181.09,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6526
2025-11-05 01:41:00,181.18,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6526
2025-11-05 01:42:00,181.26,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6526
2025-11-05 01:43:00,181.43,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6526
2025-11-05 01:44:00,181.13,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.6526
2025-11-05 01:45:00,181.38,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.1207
2025-11-05 01:46:00,181.61,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.1207
2025-11-05 01:47:00,182.28,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-2.1207
2025-11-05 01:53:00,184.54,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.5,0.0,BAJISTA,-1.4019
2025-11-05 02:00:00,188.16,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.2,100.0,BAJISTA,0.0956
2025-11-05 02:01:00,188.1,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.2,100.0,BAJISTA,0.0956
2025-11-05 02:02:00,188.45,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.2,100.0,BAJISTA,0.0956
2025-11-05 02:03:00,188.61,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.2,100.0,BAJISTA,0.0956
2025-11-05 02:04:00,188.72,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.2,100.0,BAJISTA,0.0956
2025-11-05 02:05:00,188.74,SNIPER_FVG,LONG,REJECTED,FVG Contra Tendencia 4H,27.2,100.0,BAJISTA,0.8487
2025-11-05 02:21:00,193.74,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,27.2,100.0,BAJISTA,3.0877
2025-11-05 04:39:00,199.33,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,27.7,68.0,BAJISTA,1.685
2025-11-05 18:32:00,203.98,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,12.8,52.4,BAJISTA,0.9143
2025-11-06 13:16:00,199.62,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,25.5,30.4,BAJISTA,-0.2468
2025-11-06 16:44:00,193.45,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,31.6,0.0,BAJISTA,-1.3271
2025-11-06 18:48:00,199.22,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,34.6,35.6,BAJISTA,1.2987
2025-11-07 12:14:00,193.53,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,18.1,0.0,BAJISTA,-1.7682
2025-11-07 15:50:00,199.22,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,16.3,47.7,BAJISTA,2.2554
2025-11-07 17:14:00,204.69,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,17.8,89.3,BAJISTA,2.8438
2025-11-07 18:39:00,209.91,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,19.6,94.7,BAJISTA,2.7558
2025-11-08 06:06:00,203.83,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,33.8,0.0,BAJISTA,-1.7996
2025-11-09 05:52:00,199.25,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,11.1,100.0,BAJISTA,0.4554
2025-11-09 13:04:00,204.18,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,11.0,100.0,BAJISTA,1.0709
2025-11-09 14:32:00,209.24,SNIPER_FVG,SHORT,AUTHORIZED,FVG Validado + Trend,13.4,100.0,BAJISTA,1.9336
2025-11-10 01:18:00,219.94,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,65.6,98.8,ALCISTA,2.0275
2025-11-10 01:19:00,219.84,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,65.6,98.8,ALCISTA,2.0275
2025-11-10 03:04:00,219.8,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,1.0098
2025-11-10 03:05:00,219.7,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,1.0336
2025-11-10 03:31:00,219.84,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8082
2025-11-10 03:34:00,219.77,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8082
2025-11-10 03:36:00,219.88,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8513
2025-11-10 03:38:00,219.75,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8513
2025-11-10 03:39:00,219.92,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8513
2025-11-10 03:40:00,220.02,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9184
2025-11-10 03:41:00,219.87,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9184
2025-11-10 03:42:00,219.93,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9184
2025-11-10 03:43:00,220.12,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9184
2025-11-10 03:44:00,220.23,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9184
2025-11-10 03:45:00,220.16,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9229
2025-11-10 03:46:00,220.13,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9229
2025-11-10 03:47:00,220.01,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9229
2025-11-10 03:48:00,219.73,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9229
2025-11-10 03:49:00,220.09,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.9229
2025-11-10 03:50:00,220.28,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8425
2025-11-10 03:51:00,219.81,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8425
2025-11-10 03:52:00,219.76,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8425
2025-11-10 03:54:00,219.71,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8425
2025-11-10 03:55:00,220.12,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8001
2025-11-10 03:57:00,219.83,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8001
2025-11-10 03:58:00,219.72,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8001
2025-11-10 03:59:00,219.88,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,78.4,95.6,ALCISTA,0.8001
2025-11-10 04:00:00,220.14,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7277
2025-11-10 04:01:00,219.84,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7277
2025-11-10 04:02:00,219.88,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7277
2025-11-10 04:03:00,219.86,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7277
2025-11-10 04:04:00,219.72,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7277
2025-11-10 04:05:00,220.09,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7812
2025-11-10 04:06:00,220.23,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7812
2025-11-10 04:07:00,220.17,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7812
2025-11-10 04:08:00,220.35,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7812
2025-11-10 04:09:00,220.4,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7812
2025-11-10 04:10:00,220.4,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7271
2025-11-10 04:11:00,220.46,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7271
2025-11-10 04:12:00,220.13,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7271
2025-11-10 04:13:00,220.1,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7271
2025-11-10 04:14:00,219.96,SNIPER_FVG,SHORT,REJECTED,FVG Contra Tendencia 4H,82.0,88.7,ALCISTA,0.7271
